order_id,order_date,customer_city,product_type,product_value,carrier,service,shipping_cost,promised_delivery_days,promised_date,actual_date,status,delay_days,issue_type,has_pod,pod_photo_quality,pod_gps_match,pod_signature_valid,pod_valid,recoverable_amount,recovery_reason
ORD-001554,2025-12-02,Saint-Étienne,Vêtement,46.84,La Poste,Express,12.9,2,2025-12-04,2025-12-03,Delivered,0,,True,Good,False,True,False,0.0,
ORD-001555,2026-01-07,Strasbourg,Livre,19.81,La Poste,Standard,5.9,5,2026-01-12,2026-01-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001556,2025-10-23,Toulon,Cosmétique,30.45,La Poste,Premium,18.9,1,2025-10-24,2025-10-23,Delivered,0,,True,Good,False,True,False,0.0,
ORD-001557,2025-11-17,Bordeaux,Vêtement,61.0,Mondial Relay,Standard,5.9,5,2025-11-22,2025-11-21,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001558,2025-11-20,Bordeaux,High-Tech,20.7,Chronopost,Premium,18.9,1,2025-11-21,2025-11-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001559,2025-12-31,Grenoble,Livre,9.46,UPS,Premium,18.9,1,2026-01-01,2025-12-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001560,2026-01-05,Reims,Vêtement,23.64,DHL,Express,12.9,2,2026-01-07,2026-01-06,Delivered,0,,True,Good,True,False,False,11.82,Invalid_POD_Customer_Claim
ORD-001561,2025-10-17,Lyon,Vêtement,64.01,Chronopost,Standard,5.9,5,2025-10-22,2025-10-21,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-001562,2025-11-05,Rennes,Vêtement,79.21,Colissimo,Express,12.9,2,2025-11-07,2025-11-12,Delivered_Late,5,Delayed_Delivery,True,Good,True,True,True,12.9,Late_Delivery_Premium_Service
ORD-001563,2025-11-10,Reims,Chaussure,87.03,La Poste,Standard,5.9,5,2025-11-15,2025-11-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001564,2025-12-25,Nice,Cosmétique,25.26,La Poste,Standard,5.9,5,2025-12-30,2025-12-29,Delivered,0,,True,Poor,True,True,False,12.63,Invalid_POD_Customer_Claim
ORD-001565,2025-10-26,Paris,Cosmétique,36.25,La Poste,Standard,5.9,5,2025-10-31,2025-10-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001566,2025-11-13,Toulon,Vêtement,35.66,UPS,Standard,5.9,5,2025-11-18,2025-11-17,Delivered,0,,True,Poor,True,True,False,17.83,Invalid_POD_Customer_Claim
ORD-001567,2025-12-15,Paris,Cosmétique,23.99,La Poste,Premium,18.9,1,2025-12-16,2025-12-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001568,2026-01-01,Nice,Cosmétique,35.54,Colissimo,Standard,5.9,5,2026-01-06,2026-01-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001569,2025-10-23,Saint-Étienne,High-Tech,177.8,Mondial Relay,Standard,5.9,5,2025-10-28,2025-10-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001570,2025-10-26,Toulon,High-Tech,243.08,Colissimo,Premium,18.9,1,2025-10-27,2025-10-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001571,2025-11-16,Toulon,Chaussure,72.95,Mondial Relay,Express,12.9,2,2025-11-18,2025-11-23,Delivered_Late,5,Delayed_Delivery,True,Good,True,True,True,12.9,Late_Delivery_Premium_Service
ORD-001572,2025-10-22,Le Havre,Chaussure,84.26,Chronopost,Premium,18.9,1,2025-10-23,2025-10-22,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001573,2025-12-29,Strasbourg,High-Tech,165.17,UPS,Standard,5.9,5,2026-01-03,2026-01-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001574,2026-01-04,Bordeaux,Cosmétique,50.02,Mondial Relay,Standard,5.9,5,2026-01-09,2026-01-08,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-001575,2025-12-20,Rennes,Livre,5.0,Colissimo,Standard,5.9,5,2025-12-25,2025-12-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001576,2025-10-05,Paris,High-Tech,204.23,Mondial Relay,Express,12.9,2,2025-10-07,2025-10-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001577,2025-12-22,Lille,High-Tech,97.67,Chronopost,Standard,5.9,5,2025-12-27,2025-12-26,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-001578,2025-12-18,Le Havre,Livre,5.0,UPS,Standard,5.9,5,2025-12-23,2025-12-22,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001579,2025-11-17,Lille,Livre,25.11,DHL,Standard,5.9,5,2025-11-22,2025-11-21,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001580,2025-12-04,Le Havre,High-Tech,259.89,Chronopost,Standard,5.9,5,2025-12-09,2025-12-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001581,2025-11-08,Strasbourg,Chaussure,60.88,DHL,Premium,18.9,1,2025-11-09,2025-11-10,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-001582,2025-10-18,Marseille,Vêtement,64.06,Colissimo,Express,12.9,2,2025-10-20,2025-10-19,Delivered,0,,True,Good,False,True,False,0.0,
ORD-001583,2025-10-22,Strasbourg,Cosmétique,53.33,UPS,Standard,5.9,5,2025-10-27,,Lost,11,Package_Lost,False,,,,False,62.18,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-001584,2025-11-09,Saint-Étienne,Cosmétique,61.24,Chronopost,Standard,5.9,5,2025-11-14,2025-11-13,Delivered,0,,True,Good,True,False,False,0.0,
ORD-001585,2025-11-17,Toulouse,High-Tech,68.85,Chronopost,Standard,5.9,5,2025-11-22,2025-11-21,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001586,2025-10-28,Montpellier,Livre,27.83,UPS,Express,12.9,2,2025-10-30,2025-10-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001587,2025-11-10,Lille,High-Tech,72.76,Colissimo,Standard,5.9,5,2025-11-15,,Lost,18,Package_Lost,False,,,,False,81.61,"Package_Lost_Full_Refund, Significant_Delay_Standard"
ORD-001588,2025-11-24,Reims,Vêtement,45.6,DHL,Standard,5.9,5,2025-11-29,2025-11-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001589,2025-10-04,Montpellier,Cosmétique,31.15,Colissimo,Express,12.9,2,2025-10-06,2025-10-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001590,2025-10-01,Marseille,Livre,5.0,DHL,Standard,5.9,5,2025-10-06,2025-10-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001591,2025-10-06,Rennes,Vêtement,53.48,Colissimo,Standard,5.9,5,2025-10-11,2025-10-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001592,2025-11-06,Lyon,Livre,21.43,Mondial Relay,Standard,5.9,5,2025-11-11,2025-11-10,Delivered,0,,True,Good,False,True,False,0.0,
ORD-001593,2026-01-15,Reims,Vêtement,74.58,Chronopost,Standard,5.9,5,2026-01-20,2026-01-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001594,2025-11-21,Le Havre,Cosmétique,44.17,Chronopost,Standard,5.9,5,2025-11-26,2025-11-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001595,2025-12-25,Lille,Vêtement,90.82,UPS,Standard,5.9,5,2025-12-30,2025-12-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001596,2025-12-17,Rennes,Livre,21.07,UPS,Standard,5.9,5,2025-12-22,2025-12-21,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-001597,2025-12-08,Nice,Vêtement,42.89,UPS,Express,12.9,2,2025-12-10,2025-12-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001598,2025-10-26,Saint-Étienne,Livre,18.16,DHL,Express,12.9,2,2025-10-28,2025-10-27,Delivered,0,,True,Good,False,True,False,0.0,
ORD-001599,2025-10-07,Saint-Étienne,High-Tech,114.83,DHL,Express,12.9,2,2025-10-09,2025-10-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001600,2025-10-04,Reims,High-Tech,5.0,DHL,Standard,5.9,5,2025-10-09,2025-10-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001601,2025-12-21,Lyon,High-Tech,132.38,Chronopost,Standard,5.9,5,2025-12-26,2025-12-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001602,2025-10-11,Grenoble,Cosmétique,5.0,DHL,Standard,5.9,5,2025-10-16,2025-10-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001603,2025-11-28,Toulon,Chaussure,78.56,La Poste,Express,12.9,2,2025-11-30,2025-11-29,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001604,2025-10-19,Le Havre,Vêtement,20.2,DHL,Premium,18.9,1,2025-10-20,2025-10-19,Delivered,0,,True,Good,True,False,False,0.0,
ORD-001605,2025-11-24,Marseille,High-Tech,78.45,UPS,Standard,5.9,5,2025-11-29,2025-11-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001606,2026-01-10,Montpellier,High-Tech,96.45,Colissimo,Standard,5.9,5,2026-01-15,2026-01-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001607,2025-11-30,Bordeaux,Livre,17.95,Colissimo,Express,12.9,2,2025-12-02,2025-12-01,Delivered,0,,True,Good,True,False,False,0.0,
ORD-001608,2025-12-17,Bordeaux,High-Tech,150.55,UPS,Premium,18.9,1,2025-12-18,2025-12-17,Delivered,0,,True,Good,False,True,False,0.0,
ORD-001609,2025-11-05,Toulouse,High-Tech,236.76,Mondial Relay,Standard,5.9,5,2025-11-10,2025-11-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001610,2025-10-29,Toulon,Chaussure,47.67,Chronopost,Express,12.9,2,2025-10-31,2025-10-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001611,2025-12-09,Paris,Chaussure,79.4,UPS,Standard,5.9,5,2025-12-14,2025-12-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001612,2025-11-26,Strasbourg,Livre,47.31,Colissimo,Standard,5.9,5,2025-12-01,2025-11-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001613,2025-11-02,Marseille,Chaussure,76.32,UPS,Standard,5.9,5,2025-11-07,2025-11-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001614,2025-10-11,Reims,Chaussure,59.59,Colissimo,Express,12.9,2,2025-10-13,2025-10-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001615,2025-12-26,Nantes,Chaussure,41.63,UPS,Standard,5.9,5,2025-12-31,2025-12-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001616,2026-01-06,Grenoble,High-Tech,134.45,Chronopost,Express,12.9,2,2026-01-08,2026-01-10,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-001617,2025-12-08,Toulouse,Vêtement,38.62,Colissimo,Standard,5.9,5,2025-12-13,2025-12-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001618,2025-12-13,Le Havre,Cosmétique,23.06,Mondial Relay,Standard,5.9,5,2025-12-18,2025-12-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001619,2025-11-23,Toulouse,High-Tech,236.08,DHL,Standard,5.9,5,2025-11-28,2025-11-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001620,2026-01-06,Le Havre,Chaussure,65.64,La Poste,Standard,5.9,5,2026-01-11,2026-01-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001621,2025-11-29,Nantes,Livre,39.01,Mondial Relay,Express,12.9,2,2025-12-01,2025-12-14,Delivered_Late,13,Delayed_Delivery,True,Good,False,True,False,32.41,"Late_Delivery_Premium_Service, Invalid_POD_Customer_Claim"
ORD-001622,2026-01-15,Toulouse,Cosmétique,34.09,Mondial Relay,Express,12.9,2,2026-01-17,2026-01-16,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001623,2025-11-23,Montpellier,Vêtement,37.02,UPS,Standard,5.9,5,2025-11-28,2025-11-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001624,2025-10-11,Paris,Livre,13.47,DHL,Standard,5.9,5,2025-10-16,2025-10-15,Delivered,0,,True,Good,True,False,False,0.0,
ORD-001625,2025-10-12,Le Havre,Chaussure,23.67,Mondial Relay,Standard,5.9,5,2025-10-17,2025-10-16,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001626,2025-10-21,Nantes,Cosmétique,7.13,UPS,Standard,5.9,5,2025-10-26,2025-10-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001627,2025-11-11,Strasbourg,Vêtement,61.63,Colissimo,Standard,5.9,5,2025-11-16,2025-11-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001628,2025-12-17,Toulon,Cosmétique,32.28,UPS,Premium,18.9,1,2025-12-18,2025-12-17,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001629,2025-11-12,Paris,Vêtement,60.44,Colissimo,Standard,5.9,5,2025-11-17,2025-11-16,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001630,2025-12-06,Saint-Étienne,Vêtement,75.63,UPS,Express,12.9,2,2025-12-08,2025-12-09,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-001631,2025-12-08,Paris,Chaussure,50.51,Chronopost,Express,12.9,2,2025-12-10,2025-12-09,Delivered,0,,True,Good,False,True,False,0.0,
ORD-001632,2026-01-01,Toulon,Chaussure,69.4,Chronopost,Standard,5.9,5,2026-01-06,2026-01-05,Delivered,0,,True,Good,False,True,False,0.0,
ORD-001633,2025-12-14,Saint-Étienne,High-Tech,278.98,Chronopost,Express,12.9,2,2025-12-16,2025-12-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001634,2026-01-10,Rennes,Vêtement,62.94,UPS,Standard,5.9,5,2026-01-15,2026-01-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001635,2025-12-30,Rennes,High-Tech,128.52,UPS,Express,12.9,2,2026-01-01,2025-12-31,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001636,2025-11-27,Lyon,High-Tech,78.7,La Poste,Standard,5.9,5,2025-12-02,2025-12-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001637,2025-10-04,Reims,Chaussure,5.0,Colissimo,Express,12.9,2,2025-10-06,2025-10-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001638,2025-10-21,Toulon,Livre,12.81,DHL,Express,12.9,2,2025-10-23,2025-10-22,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001639,2025-12-28,Le Havre,High-Tech,133.11,Colissimo,Standard,5.9,5,2026-01-02,2026-01-01,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-001640,2025-10-19,Le Havre,High-Tech,71.03,DHL,Standard,5.9,5,2025-10-24,2025-10-23,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001641,2025-12-22,Rennes,Chaussure,61.06,Colissimo,Standard,5.9,5,2025-12-27,2025-12-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001642,2025-12-02,Grenoble,Chaussure,67.31,La Poste,Standard,5.9,5,2025-12-07,2025-12-06,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-001643,2025-11-09,Toulouse,High-Tech,132.01,Colissimo,Standard,5.9,5,2025-11-14,2025-11-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001644,2025-12-12,Montpellier,Chaussure,45.5,La Poste,Premium,18.9,1,2025-12-13,2025-12-12,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001645,2025-11-21,Marseille,High-Tech,163.49,La Poste,Standard,5.9,5,2025-11-26,2025-11-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001646,2025-12-08,Toulon,Vêtement,53.84,Chronopost,Premium,18.9,1,2025-12-09,2025-12-08,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001647,2026-01-11,Montpellier,Cosmétique,18.64,La Poste,Standard,5.9,5,2026-01-16,2026-01-15,Delivered,0,,True,Good,True,False,False,9.32,Invalid_POD_Customer_Claim
ORD-001648,2025-11-05,Nice,Vêtement,73.22,Chronopost,Express,12.9,2,2025-11-07,2025-11-06,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001649,2025-11-01,Toulon,Livre,19.01,DHL,Express,12.9,2,2025-11-03,2025-11-02,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001650,2025-12-21,Toulon,Vêtement,45.38,Chronopost,Standard,5.9,5,2025-12-26,2025-12-25,Delivered,0,,True,Good,True,False,False,22.69,Invalid_POD_Customer_Claim
ORD-001651,2025-12-02,Saint-Étienne,Chaussure,86.25,Mondial Relay,Standard,5.9,5,2025-12-07,2025-12-10,Delivered_Late,3,Delayed_Delivery,True,Good,False,True,False,0.0,
ORD-001652,2025-10-25,Toulon,Chaussure,72.0,DHL,Express,12.9,2,2025-10-27,2025-10-30,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,12.9,Late_Delivery_Premium_Service
ORD-001653,2025-11-22,Rennes,Cosmétique,25.81,DHL,Standard,5.9,5,2025-11-27,2025-11-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001654,2025-12-22,Montpellier,Chaussure,75.85,Mondial Relay,Standard,5.9,5,2025-12-27,2025-12-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001655,2025-11-09,Grenoble,Cosmétique,17.84,La Poste,Standard,5.9,5,2025-11-14,2025-11-13,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001656,2025-10-21,Lille,Livre,21.09,Colissimo,Standard,5.9,5,2025-10-26,2025-10-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001657,2025-12-27,Toulouse,Cosmétique,34.5,DHL,Express,12.9,2,2025-12-29,2025-12-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001658,2025-11-09,Toulouse,Livre,17.92,Mondial Relay,Express,12.9,2,2025-11-11,2025-11-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001659,2025-12-26,Le Havre,Cosmétique,33.07,Colissimo,Standard,5.9,5,2025-12-31,2025-12-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001660,2025-10-21,Saint-Étienne,Livre,5.0,Mondial Relay,Premium,18.9,1,2025-10-22,,Lost,11,Package_Lost,False,,,,False,42.8,"Late_Delivery_Premium_Service, Package_Lost_Full_Refund"
ORD-001661,2025-10-30,Reims,High-Tech,106.1,Mondial Relay,Standard,5.9,5,2025-11-04,2025-11-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001662,2026-01-15,Saint-Étienne,High-Tech,157.43,La Poste,Standard,5.9,5,2026-01-20,2026-01-19,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001663,2026-01-06,Reims,Livre,21.6,UPS,Standard,5.9,5,2026-01-11,2026-01-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001664,2026-01-07,Strasbourg,Cosmétique,19.58,Mondial Relay,Standard,5.9,5,2026-01-12,2026-01-11,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001665,2025-11-17,Rennes,Livre,32.66,Chronopost,Standard,5.9,5,2025-11-22,2025-11-21,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-001666,2025-11-26,Nantes,Cosmétique,22.01,Mondial Relay,Standard,5.9,5,2025-12-01,2025-11-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001667,2025-12-15,Le Havre,Vêtement,64.39,UPS,Premium,18.9,1,2025-12-16,2025-12-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001668,2025-11-05,Toulouse,Vêtement,53.54,DHL,Standard,5.9,5,2025-11-10,2025-11-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001669,2025-11-17,Grenoble,Vêtement,32.08,UPS,Premium,18.9,1,2025-11-18,2025-11-17,Delivered,0,,True,Good,True,False,False,0.0,
ORD-001670,2025-10-20,Strasbourg,Chaussure,118.26,Colissimo,Standard,5.9,5,2025-10-25,2025-10-24,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001671,2025-12-13,Lille,High-Tech,54.51,DHL,Express,12.9,2,2025-12-15,2025-12-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001672,2025-10-09,Reims,High-Tech,223.53,La Poste,Express,12.9,2,2025-10-11,2025-10-12,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-001673,2025-10-28,Toulon,Cosmétique,31.01,Colissimo,Standard,5.9,5,2025-11-02,2025-11-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001674,2025-12-30,Nice,Vêtement,73.67,Mondial Relay,Standard,5.9,5,2026-01-04,2026-01-03,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001675,2026-01-12,Lyon,Chaussure,80.84,UPS,Express,12.9,2,2026-01-14,2026-01-17,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,12.9,Late_Delivery_Premium_Service
ORD-001676,2025-10-03,Rennes,Vêtement,54.77,DHL,Standard,5.9,5,2025-10-08,2025-10-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001677,2025-11-12,Marseille,Vêtement,42.31,La Poste,Standard,5.9,5,2025-11-17,2025-11-18,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-001678,2025-12-08,Toulon,Vêtement,61.22,Colissimo,Express,12.9,2,2025-12-10,2025-12-09,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001679,2026-01-07,Toulon,High-Tech,5.0,La Poste,Standard,5.9,5,2026-01-12,2026-01-11,Delivered,0,,True,Good,False,True,False,2.5,Invalid_POD_Customer_Claim
ORD-001680,2025-12-22,Saint-Étienne,Chaussure,100.14,DHL,Standard,5.9,5,2025-12-27,2025-12-26,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001681,2025-10-01,Paris,Vêtement,76.71,DHL,Express,12.9,2,2025-10-03,2025-10-02,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-001682,2026-01-07,Reims,Cosmétique,46.69,Mondial Relay,Standard,5.9,5,2026-01-12,2026-01-15,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-001683,2025-12-13,Strasbourg,Cosmétique,18.64,Colissimo,Standard,5.9,5,2025-12-18,2025-12-17,Delivered,0,,True,Good,True,False,False,0.0,
ORD-001684,2025-10-06,Rennes,Vêtement,36.78,Colissimo,Standard,5.9,5,2025-10-11,2025-10-13,Delivered_Late,2,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-001685,2025-12-24,Saint-Étienne,Cosmétique,20.53,Colissimo,Standard,5.9,5,2025-12-29,2025-12-30,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-001686,2025-10-28,Toulouse,Livre,15.7,Mondial Relay,Standard,5.9,5,2025-11-02,2025-11-05,Delivered_Late,3,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-001687,2025-11-26,Le Havre,Cosmétique,13.81,La Poste,Express,12.9,2,2025-11-28,2025-11-27,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001688,2025-10-27,Marseille,Vêtement,69.27,UPS,Standard,5.9,5,2025-11-01,2025-11-02,Delivered_Late,1,Delayed_Delivery,True,Good,True,True,True,0.0,
ORD-001689,2025-12-14,Strasbourg,Cosmétique,9.75,La Poste,Standard,5.9,5,2025-12-19,2025-12-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001690,2025-11-15,Strasbourg,Livre,11.94,La Poste,Premium,18.9,1,2025-11-16,2025-11-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001691,2025-11-16,Toulon,Vêtement,64.3,UPS,Standard,5.9,5,2025-11-21,2025-11-20,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001692,2025-11-21,Marseille,High-Tech,279.25,Chronopost,Standard,5.9,5,2025-11-26,2025-11-25,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001693,2025-12-29,Grenoble,Livre,7.66,Chronopost,Express,12.9,2,2025-12-31,2025-12-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001694,2025-11-11,Nantes,Cosmétique,26.11,Chronopost,Standard,5.9,5,2025-11-16,2025-11-15,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001695,2025-10-18,Lyon,Vêtement,44.47,La Poste,Standard,5.9,5,2025-10-23,2025-10-22,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001696,2025-12-24,Nantes,Livre,22.8,Mondial Relay,Standard,5.9,5,2025-12-29,2025-12-28,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001697,2025-10-20,Reims,Cosmétique,22.86,La Poste,Express,12.9,2,2025-10-22,2025-10-24,Delivered_Late,2,Delayed_Delivery,True,Poor,True,True,False,11.43,Invalid_POD_Customer_Claim
ORD-001698,2025-10-27,Bordeaux,High-Tech,183.92,Mondial Relay,Standard,5.9,5,2025-11-01,2025-11-01,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001699,2025-11-12,Nice,Vêtement,45.11,Chronopost,Express,12.9,2,2025-11-14,2025-11-19,Delivered_Late,5,Delayed_Delivery,True,Good,False,True,False,12.9,Late_Delivery_Premium_Service
ORD-001700,2026-01-01,Paris,Vêtement,35.49,DHL,Standard,5.9,5,2026-01-06,2026-01-05,Delivered,0,,True,Poor,True,True,False,17.75,Invalid_POD_Customer_Claim
ORD-001701,2025-11-30,Toulon,Chaussure,51.91,UPS,Premium,18.9,1,2025-12-01,2025-11-30,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001702,2025-10-01,Nice,High-Tech,141.23,Mondial Relay,Standard,5.9,5,2025-10-06,2025-10-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001703,2025-12-18,Grenoble,Livre,19.12,La Poste,Express,12.9,2,2025-12-20,2025-12-19,Delivered,0,,True,Poor,True,True,False,0.0,
ORD-001704,2026-01-12,Toulouse,Vêtement,37.6,Colissimo,Standard,5.9,5,2026-01-17,2026-01-16,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001705,2025-10-14,Lille,Cosmétique,31.12,Colissimo,Standard,5.9,5,2025-10-19,2025-10-18,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001706,2025-12-06,Nice,High-Tech,277.89,DHL,Standard,5.9,5,2025-12-11,2025-12-10,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001707,2025-12-14,Le Havre,Vêtement,56.22,La Poste,Premium,18.9,1,2025-12-15,2025-12-14,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001708,2025-10-02,Nantes,Cosmétique,30.57,Colissimo,Express,12.9,2,2025-10-04,2025-10-04,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001709,2025-12-01,Le Havre,Chaussure,85.91,Mondial Relay,Standard,5.9,5,2025-12-06,2025-12-05,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001710,2025-11-03,Rennes,High-Tech,123.29,DHL,Standard,5.9,5,2025-11-08,2025-11-07,Delivered,0,,True,Good,True,True,True,0.0,
ORD-001711,2026-01-12,Toulouse,Livre,31.73,UPS,Express,12.9,2,2026-01-14,2026-01-13,Delivered,0,,True,Good,True,True,True,0.0,
